matchName,name,tAmount,seatFill,tCapacity,winAmount,cPublishTime,profit,created,matchPTime,realMTime
Sydney Sixers Women vs Adelaide Strikers Women,Pie Mania,22.0,66,66,1220.0,2019-11-29 10:00:00,232.0,2019-11-29 01:43:17,2019-10-30 21:57:01,2019-11-30 09:00:00
Sydney Sixers Women vs Adelaide Strikers Women,Blaster's Choice,19.0,45,45,775.0,2019-11-29 22:00:00,80.0,2019-11-29 01:59:48,2019-10-30 21:57:01,2019-11-30 09:00:00
Sydney Sixers Women vs Adelaide Strikers Women,Grab The Piece,10.0,253,750,2900.0,2019-11-27 17:04:04,-370.0,2019-11-27 17:04:04,2019-10-30 21:57:01,2019-11-30 09:00:00
Sydney Sixers Women vs Adelaide Strikers Women,Limit Guild,50.0,20,20,855.0,2019-11-29 20:00:00,145.0,2019-11-29 01:59:32,2019-10-30 21:57:01,2019-11-30 09:00:00
Sydney Sixers Women vs Adelaide Strikers Women,Mini Mega,20.0,278,350,5750.0,2019-11-27 17:03:33,-190.0,2019-11-27 17:03:33,2019-10-30 21:57:01,2019-11-30 09:00:00
Perth Scorchers Women vs Hobart Hurricanes Women,MidOn,40.0,100,100,3920.0,2019-11-29 22:00:00,80.0,2019-11-29 02:02:09,2019-10-30 21:57:01,2019-11-30 12:00:00
Perth Scorchers Women vs Hobart Hurricanes Women,Surprise Drive!!,17.0,70,70,1005.0,2019-11-29 20:00:00,185.0,2019-11-29 02:01:50,2019-10-30 21:57:01,2019-11-30 12:00:00
Perth Scorchers Women vs Hobart Hurricanes Women,Empire Guild,39.0,80,80,2700.0,2019-11-29 18:00:00,420.0,2019-11-29 02:01:25,2019-10-30 21:57:01,2019-11-30 12:00:00
Perth Scorchers Women vs Hobart Hurricanes Women,Long On,37.0,30,30,950.0,2019-11-29 16:00:00,160.0,2019-11-29 02:01:11,2019-10-30 21:57:01,2019-11-30 12:00:00
Perth Scorchers Women vs Hobart Hurricanes Women,Mini Mania,41.0,20,20,610.0,2019-11-29 16:00:00,210.0,2019-11-29 02:00:58,2019-10-30 21:57:01,2019-11-30 12:00:00
Perth Scorchers Women vs Hobart Hurricanes Women,Pie Mania,22.0,66,66,1220.0,2019-11-29 12:00:00,232.0,2019-11-29 02:00:44,2019-10-30 21:57:01,2019-11-30 12:00:00
Perth Scorchers Women vs Hobart Hurricanes Women,Grab The Piece,10.0,227,750,2900.0,2019-11-27 17:04:27,-630.0,2019-11-27 17:04:27,2019-10-30 21:57:01,2019-11-30 12:00:00
Perth Scorchers Women vs Hobart Hurricanes Women,Extra Cover Mini,32.0,100,100,3005.0,2019-11-29 10:00:00,195.0,2019-11-29 02:00:31,2019-10-30 21:57:01,2019-11-30 12:00:00
Perth Scorchers Women vs Hobart Hurricanes Women,Mini Mega,20.0,283,350,5750.0,2019-11-27 17:04:22,-90.0,2019-11-27 17:04:22,2019-10-30 21:57:01,2019-11-30 12:00:00
Durban Heat vs Nelson Mandela Bay Giants,Long On,37.0,30,30,950.0,2019-11-29 12:00:00,160.0,2019-11-29 02:02:41,2019-10-30 21:57:01,2019-11-30 16:30:00
Durban Heat vs Nelson Mandela Bay Giants,MidOn,40.0,100,100,3920.0,2019-11-29 10:00:00,80.0,2019-11-29 02:02:26,2019-10-30 21:57:01,2019-11-30 16:30:00
Durban Heat vs Nelson Mandela Bay Giants,Boundary Hawl,49.0,60,60,2280.0,2019-11-29 22:00:00,660.0,2019-11-29 02:04:37,2019-10-30 21:57:01,2019-11-30 16:30:00
Durban Heat vs Nelson Mandela Bay Giants,Surprise Drive!!,17.0,70,70,1005.0,2019-11-29 20:00:00,185.0,2019-11-29 02:04:27,2019-10-30 21:57:01,2019-11-30 16:30:00
Durban Heat vs Nelson Mandela Bay Giants,Grab The Piece,10.0,262,750,2900.0,2019-11-27 17:04:50,-280.0,2019-11-27 17:04:50,2019-10-30 21:57:01,2019-11-30 16:30:00
Durban Heat vs Nelson Mandela Bay Giants,Empire Guild,39.0,80,80,2700.0,2019-11-29 20:00:00,420.0,2019-11-29 02:03:59,2019-10-30 21:57:01,2019-11-30 16:30:00
Durban Heat vs Nelson Mandela Bay Giants,Mini Mega,20.0,314,350,5750.0,2019-11-27 17:04:46,530.0,2019-11-27 17:04:46,2019-10-30 21:57:01,2019-11-30 16:30:00
Durban Heat vs Nelson Mandela Bay Giants,Mini Mania,41.0,20,20,610.0,2019-11-29 18:00:00,210.0,2019-11-29 02:03:29,2019-10-30 21:57:01,2019-11-30 16:30:00
Durban Heat vs Nelson Mandela Bay Giants,Limit Guild,50.0,20,20,855.0,2019-11-29 16:00:00,145.0,2019-11-29 02:03:17,2019-10-30 21:57:01,2019-11-30 16:30:00
Durban Heat vs Nelson Mandela Bay Giants,Pie Mania,22.0,66,66,1220.0,2019-11-29 16:00:00,232.0,2019-11-29 02:03:05,2019-10-30 21:57:01,2019-11-30 16:30:00
Durban Heat vs Nelson Mandela Bay Giants,Rocking Fantasy,12.0,75,75,890.0,2019-11-29 12:00:00,10.0,2019-11-29 02:02:52,2019-10-30 21:57:01,2019-11-30 16:30:00
Scotland vs Oman,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-31 13:23:00,250.0,2019-10-31 13:23:00,2019-10-31 01:20:43,2019-10-31 16:10:00
Scotland vs Oman,Extra Cover Mini,32.0,100,100,2915.0,2019-10-31 14:47:35,285.0,2019-10-31 14:47:35,2019-10-31 01:20:43,2019-10-31 16:10:00
Scotland vs Oman,Hot Cake IV,12.0,70,70,975.0,2019-10-31 13:30:46,-135.0,2019-10-31 13:30:46,2019-10-31 01:20:43,2019-10-31 16:10:00
Scotland vs Oman,Hot Cake III,12.0,71,71,990.0,2019-10-31 13:30:43,-138.0,2019-10-31 13:30:43,2019-10-31 01:20:43,2019-10-31 16:10:00
Scotland vs Oman,Hot Cake II,35.0,40,40,1415.0,2019-10-31 13:30:41,-15.0,2019-10-31 13:30:41,2019-10-31 01:20:43,2019-10-31 16:10:00
Scotland vs Oman,Spicy Battle,45.0,40,40,1550.0,2019-10-31 13:10:29,250.0,2019-10-31 13:10:29,2019-10-31 01:20:43,2019-10-31 16:10:00
Scotland vs Oman,Hot Cake I,25.0,12,12,325.0,2019-10-31 13:30:38,-25.0,2019-10-31 13:30:38,2019-10-31 01:20:43,2019-10-31 16:10:00
Scotland vs Oman,Champion's Blast,56.0,250,250,12245.0,2019-10-31 02:51:40,1755.0,2019-10-31 02:51:40,2019-10-31 01:20:43,2019-10-31 16:10:00
Ireland vs Netherlands,Spicy Battle,45.0,40,40,1550.0,2019-10-31 13:16:06,250.0,2019-10-31 13:16:06,2019-10-31 01:52:24,2019-11-01 16:10:00
Ireland vs Netherlands,Hot Cake III,12.0,70,70,975.0,2019-10-31 13:45:13,-135.0,2019-10-31 13:45:13,2019-10-31 01:52:24,2019-11-01 16:10:00
Ireland vs Netherlands,Hot Cake II,35.0,40,40,1415.0,2019-10-31 13:45:11,-15.0,2019-10-31 13:45:11,2019-10-31 01:52:24,2019-11-01 16:10:00
Ireland vs Netherlands,Boundary Hawl,49.0,60,60,2280.0,2019-10-31 16:38:13,660.0,2019-10-31 16:38:13,2019-10-31 01:52:24,2019-11-01 16:10:00
Ireland vs Netherlands,Hot Cake I,25.0,12,12,325.0,2019-10-31 13:45:09,-25.0,2019-10-31 13:45:09,2019-10-31 01:52:24,2019-11-01 16:10:00
Ireland vs Netherlands,Extra Cover,32.0,100,100,2915.0,2019-10-31 16:38:10,285.0,2019-10-31 16:38:10,2019-10-31 01:52:24,2019-11-01 16:10:00
Ireland vs Netherlands,Grab The Piece,10.0,417,750,2900.0,2019-10-31 03:45:06,1270.0,2019-10-31 03:45:06,2019-10-31 01:52:24,2019-11-01 16:10:00
Ireland vs Netherlands,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-31 13:28:19,250.0,2019-10-31 13:28:19,2019-10-31 01:52:24,2019-11-01 16:10:00
Papua New Guinea vs Namibia,Spicy Battle,45.0,40,40,1550.0,2019-10-31 13:18:31,250.0,2019-10-31 13:18:31,2019-10-31 01:52:24,2019-11-01 21:30:00
Papua New Guinea vs Namibia,Hot Cake III,12.0,70,70,975.0,2019-10-31 13:45:22,-135.0,2019-10-31 13:45:22,2019-10-31 01:52:24,2019-11-01 21:30:00
Papua New Guinea vs Namibia,Hot Cake II,35.0,40,40,1415.0,2019-10-31 13:45:20,-15.0,2019-10-31 13:45:20,2019-10-31 01:52:24,2019-11-01 21:30:00
Papua New Guinea vs Namibia,Hot Cake I,25.0,12,12,325.0,2019-10-31 13:45:18,-25.0,2019-10-31 13:45:18,2019-10-31 01:52:24,2019-11-01 21:30:00
Papua New Guinea vs Namibia,Boundary Hawl,49.0,60,60,2280.0,2019-10-31 16:38:19,660.0,2019-10-31 16:38:19,2019-10-31 01:52:24,2019-11-01 21:30:00
Papua New Guinea vs Namibia,Extra Cover,32.0,100,100,2915.0,2019-10-31 16:38:16,285.0,2019-10-31 16:38:16,2019-10-31 01:52:24,2019-11-01 21:30:00
Papua New Guinea vs Namibia,Grab The Piece,10.0,443,750,2900.0,2019-10-31 03:46:31,1530.0,2019-10-31 03:46:31,2019-10-31 01:52:24,2019-11-01 21:30:00
Papua New Guinea vs Namibia,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-31 13:28:23,250.0,2019-10-31 13:28:23,2019-10-31 01:52:24,2019-11-01 21:30:00
Netherlands vs Papua New Guinea,Boundary Hawl,49.0,60,60,2280.0,2019-11-02 14:58:46,660.0,2019-11-02 14:58:46,2019-11-02 13:25:00,2019-11-02 21:30:00
Netherlands vs Papua New Guinea,Champion's Blast,56.0,250,250,12245.0,2019-11-02 14:53:04,1755.0,2019-11-02 14:53:04,2019-11-02 13:25:00,2019-11-02 21:30:00
Afghanistan vs West Indies,Grab The Piece,10.0,361,750,2900.0,2019-11-04 01:04:16,710.0,2019-11-04 01:04:16,2019-11-04 00:02:02,2019-11-06 14:30:00
Afghanistan vs West Indies,Mini Mania,41.0,20,20,525.0,2019-11-05 18:00:13,295.0,2019-11-05 02:15:48,2019-11-04 00:02:02,2019-11-06 14:30:00
Afghanistan vs West Indies,Pie Mania,22.0,66,66,1220.0,2019-11-05 16:00:56,232.0,2019-11-05 02:15:12,2019-11-04 00:02:02,2019-11-06 14:30:00
Afghanistan vs West Indies,Surprise Drive!!,17.0,70,70,955.0,2019-11-05 16:00:48,235.0,2019-11-05 02:14:55,2019-11-04 00:02:02,2019-11-06 14:30:00
Afghanistan vs West Indies,Long On,37.0,30,30,900.0,2019-11-05 12:02:30,210.0,2019-11-05 02:13:48,2019-11-04 00:02:02,2019-11-06 14:30:00
Afghanistan vs West Indies,MidOn,40.0,100,100,3740.0,2019-11-05 12:02:04,260.0,2019-11-05 02:13:29,2019-11-04 00:02:02,2019-11-06 14:30:00
Afghanistan vs West Indies,Blaster's Choice,19.0,45,45,740.0,2019-11-05 10:00:36,115.0,2019-11-05 02:13:04,2019-11-04 00:02:02,2019-11-06 14:30:00
Afghanistan vs West Indies,Boundary Hawl,49.0,60,60,2280.0,2019-11-05 10:00:14,660.0,2019-11-05 02:12:35,2019-11-04 00:02:02,2019-11-06 14:30:00
Afghanistan vs West Indies,Blaster's Choice,19.0,45,45,740.0,2019-11-05 22:00:08,115.0,2019-11-05 02:17:25,2019-11-04 00:02:02,2019-11-06 14:30:00
Afghanistan vs West Indies,Surprise Drive!!,17.0,70,70,955.0,2019-11-05 20:03:31,235.0,2019-11-05 02:17:08,2019-11-04 00:02:02,2019-11-06 14:30:00
Afghanistan vs West Indies,Champion's Blast,56.0,250,250,12245.0,2019-11-04 01:05:12,1755.0,2019-11-04 01:05:12,2019-11-04 00:02:02,2019-11-06 14:30:00
Afghanistan vs West Indies,Oreo Shot,50.0,35,35,1345.0,2019-11-05 20:03:03,405.0,2019-11-05 02:16:30,2019-11-04 00:02:02,2019-11-06 14:30:00
Afghanistan vs West Indies,Mega Contest,20.0,482,600,9900.0,2019-11-04 01:04:53,-260.0,2019-11-04 01:04:53,2019-11-04 00:02:02,2019-11-06 14:30:00
Afghanistan vs West Indies,Pie Mania,22.0,66,66,1220.0,2019-11-05 16:00:49,232.0,2019-11-05 02:16:02,2019-11-04 00:02:02,2019-11-06 14:30:00
Afghanistan vs West Indies,Mega Contest,20.0,570,700,11400.0,2019-11-06 01:44:14,0.0,2019-11-06 01:44:14,2019-11-04 00:02:03,2019-11-09 14:30:00
Afghanistan vs West Indies,Blaster's Choice,19.0,45,45,775.0,2019-11-08 18:00:25,80.0,2019-11-08 04:12:47,2019-11-04 00:02:03,2019-11-09 14:30:00
Afghanistan vs West Indies,Long On,37.0,30,30,950.0,2019-11-08 16:00:08,160.0,2019-11-08 04:12:25,2019-11-04 00:02:03,2019-11-09 14:30:00
Afghanistan vs West Indies,Rocking Fantasy,12.0,75,75,890.0,2019-11-08 12:00:54,10.0,2019-11-08 04:12:07,2019-11-04 00:02:03,2019-11-09 14:30:00
Afghanistan vs West Indies,Over Hawl,27.0,40,40,870.0,2019-11-08 12:00:27,210.0,2019-11-08 04:11:53,2019-11-04 00:02:03,2019-11-09 14:30:00
Afghanistan vs West Indies,Limit Guild,50.0,20,20,855.0,2019-11-08 10:00:11,145.0,2019-11-08 04:11:26,2019-11-04 00:02:03,2019-11-09 14:30:00
Afghanistan vs West Indies,MidOn,40.0,100,100,3920.0,2019-11-08 22:00:58,80.0,2019-11-08 04:14:24,2019-11-04 00:02:03,2019-11-09 14:30:00
Afghanistan vs West Indies,Pie Mania,22.0,66,66,1220.0,2019-11-08 20:00:36,232.0,2019-11-08 04:13:58,2019-11-04 00:02:03,2019-11-09 14:30:00
Afghanistan vs West Indies,Grab The Piece,10.0,382,750,2900.0,2019-11-06 01:44:21,920.0,2019-11-06 01:44:21,2019-11-04 00:02:03,2019-11-09 14:30:00
Afghanistan vs West Indies,Surprise Drive!!,17.0,70,70,1005.0,2019-11-08 20:00:47,185.0,2019-11-08 04:13:03,2019-11-04 00:02:03,2019-11-09 14:30:00
Afghanistan vs West Indies,Pie Mania,22.0,66,66,1220.0,2019-11-10 10:00:21,232.0,2019-11-10 01:46:43,2019-11-04 00:02:03,2019-11-11 14:30:00
Afghanistan vs West Indies,Limit Guild,50.0,20,20,855.0,2019-11-10 22:00:44,145.0,2019-11-10 01:54:00,2019-11-04 00:02:03,2019-11-11 14:30:00
Afghanistan vs West Indies,Boundary Hawl,49.0,60,60,2280.0,2019-11-10 10:00:47,660.0,2019-11-10 01:46:21,2019-11-04 00:02:03,2019-11-11 14:30:00
Afghanistan vs West Indies,MidOn,40.0,100,100,3920.0,2019-11-10 20:00:27,80.0,2019-11-10 01:52:43,2019-11-04 00:02:03,2019-11-11 14:30:00
Afghanistan vs West Indies,Oreo Shot,50.0,35,35,1625.0,2019-11-10 22:00:12,125.0,2019-11-10 01:50:46,2019-11-04 00:02:03,2019-11-11 14:30:00
Afghanistan vs West Indies,Rocking Fantasy,12.0,75,75,890.0,2019-11-10 20:00:33,10.0,2019-11-10 01:50:12,2019-11-04 00:02:03,2019-11-11 14:30:00
Afghanistan vs West Indies,Empire Guild,39.0,80,80,2700.0,2019-11-10 18:00:57,420.0,2019-11-10 01:49:32,2019-11-04 00:02:03,2019-11-11 14:30:00
Afghanistan vs West Indies,Blaster's Choice,19.0,45,45,775.0,2019-11-10 18:00:34,80.0,2019-11-10 01:48:56,2019-11-04 00:02:03,2019-11-11 14:30:00
Afghanistan vs West Indies,Surprise Drive!!,17.0,70,70,1005.0,2019-11-10 16:00:08,185.0,2019-11-10 01:48:33,2019-11-04 00:02:03,2019-11-11 14:30:00
Afghanistan vs West Indies,Mini Mania,41.0,20,20,610.0,2019-11-10 16:00:43,210.0,2019-11-10 01:48:08,2019-11-04 00:02:03,2019-11-11 14:30:00
Afghanistan vs West Indies,Over Hawl,27.0,40,40,870.0,2019-11-10 12:00:05,210.0,2019-11-10 01:47:42,2019-11-04 00:02:03,2019-11-11 14:30:00
Afghanistan vs West Indies,Grab The Piece,10.0,435,750,2900.0,2019-11-09 03:07:53,1450.0,2019-11-09 03:07:53,2019-11-04 00:02:03,2019-11-11 14:30:00
Afghanistan vs West Indies,Long On,37.0,30,30,950.0,2019-11-10 12:00:44,160.0,2019-11-10 01:47:05,2019-11-04 00:02:03,2019-11-11 14:30:00
Afghanistan vs West Indies,Mega Contest,20.0,557,600,9900.0,2019-11-09 03:07:48,1240.0,2019-11-09 03:07:48,2019-11-04 00:02:03,2019-11-11 14:30:00
Afghanistan vs West Indies,Oreo Shot,50.0,35,35,1625.0,2019-11-13 12:00:00,125.0,2019-11-13 03:50:47,2019-11-04 00:02:03,2019-11-14 19:45:00
Afghanistan vs West Indies,Over Hawl,27.0,40,40,870.0,2019-11-13 22:00:05,210.0,2019-11-13 03:49:28,2019-11-04 00:02:03,2019-11-14 19:45:00
Afghanistan vs West Indies,Mega Contest,20.0,600,600,9900.0,2019-11-11 02:08:49,2100.0,2019-11-11 02:08:49,2019-11-04 00:02:03,2019-11-14 19:45:00
Afghanistan vs West Indies,Surprise Drive!!,17.0,70,70,1005.0,2019-11-13 20:00:23,185.0,2019-11-13 03:48:55,2019-11-04 00:02:03,2019-11-14 19:45:00
Afghanistan vs West Indies,Grab The Piece,10.0,452,750,2900.0,2019-11-11 02:08:28,1620.0,2019-11-11 02:08:28,2019-11-04 00:02:03,2019-11-14 19:45:00
Afghanistan vs West Indies,Empire Guild,39.0,80,80,2700.0,2019-11-13 18:00:05,420.0,2019-11-13 03:48:22,2019-11-04 00:02:03,2019-11-14 19:45:00
Afghanistan vs West Indies,Blaster's Choice,19.0,45,45,775.0,2019-11-13 14:00:50,80.0,2019-11-13 03:48:04,2019-11-04 00:02:03,2019-11-14 19:45:00
Afghanistan vs West Indies,Pie Mania,22.0,66,66,1220.0,2019-11-13 12:00:35,232.0,2019-11-13 03:47:49,2019-11-04 00:02:03,2019-11-14 19:45:00
Afghanistan vs West Indies,Extra Cover Mini,32.0,100,100,3005.0,2019-11-13 10:00:13,195.0,2019-11-13 03:47:35,2019-11-04 00:02:03,2019-11-14 19:45:00
Afghanistan vs West Indies,MidOn,40.0,100,100,3920.0,2019-11-15 12:00:27,80.0,2019-11-15 05:06:39,2019-11-04 00:02:03,2019-11-16 19:30:00
Afghanistan vs West Indies,Over Hawl,27.0,40,40,870.0,2019-11-15 10:00:14,210.0,2019-11-15 05:06:26,2019-11-04 00:02:03,2019-11-16 19:30:00
Afghanistan vs West Indies,Long On,37.0,30,30,950.0,2019-11-15 10:00:55,160.0,2019-11-15 05:06:14,2019-11-04 00:02:03,2019-11-16 19:30:00
Afghanistan vs West Indies,Extra Cover Mini,32.0,100,100,3005.0,2019-11-15 05:01:49,195.0,2019-11-15 05:01:49,2019-11-04 00:02:03,2019-11-16 19:30:00
Afghanistan vs West Indies,Pie Mania,22.0,66,66,1220.0,2019-11-15 22:00:03,232.0,2019-11-15 05:08:07,2019-11-04 00:02:03,2019-11-16 19:30:00
Afghanistan vs West Indies,Grab The Piece,10.0,561,750,2900.0,2019-11-15 05:01:26,2710.0,2019-11-15 05:01:26,2019-11-04 00:02:03,2019-11-16 19:30:00
Afghanistan vs West Indies,Rocking Fantasy,12.0,75,75,890.0,2019-11-15 20:00:00,10.0,2019-11-15 05:07:53,2019-11-04 00:02:03,2019-11-16 19:30:00
Afghanistan vs West Indies,Mini Mania I,33.0,55,55,1615.0,2019-11-15 20:00:26,200.0,2019-11-15 05:07:40,2019-11-04 00:02:03,2019-11-16 19:30:00
Afghanistan vs West Indies,Empire Guild,39.0,80,80,2700.0,2019-11-15 18:00:13,420.0,2019-11-15 05:07:26,2019-11-04 00:02:03,2019-11-16 19:30:00
Afghanistan vs West Indies,Boundary Hawl,49.0,60,60,2280.0,2019-11-16 10:00:10,660.0,2019-11-16 02:40:25,2019-11-04 00:02:03,2019-11-16 19:30:00
Afghanistan vs West Indies,Surprise Drive!!,17.0,70,70,1005.0,2019-11-15 16:00:04,185.0,2019-11-15 05:07:12,2019-11-04 00:02:03,2019-11-16 19:30:00
Afghanistan vs West Indies,Oreo Shot,50.0,35,35,1625.0,2019-11-15 16:00:00,125.0,2019-11-15 05:06:54,2019-11-04 00:02:03,2019-11-16 19:30:00
Northern Warriors vs Qalandars,Pie Mania,22.0,66,66,1220.0,2019-11-15 18:00:23,232.0,2019-11-15 05:09:37,2019-11-04 00:02:03,2019-11-16 22:00:00
Northern Warriors vs Qalandars,Limit Guild,50.0,20,20,855.0,2019-11-15 16:00:09,145.0,2019-11-15 05:09:23,2019-11-04 00:02:03,2019-11-16 22:00:00
Northern Warriors vs Qalandars,Empire Guild,39.0,80,80,2700.0,2019-11-15 12:00:07,420.0,2019-11-15 05:09:09,2019-11-04 00:02:03,2019-11-16 22:00:00
Northern Warriors vs Qalandars,Extra Cover Mini,32.0,100,100,3005.0,2019-11-15 05:03:45,195.0,2019-11-15 05:03:45,2019-11-04 00:02:03,2019-11-16 22:00:00
Northern Warriors vs Qalandars,Long On,37.0,30,30,950.0,2019-11-15 10:00:04,160.0,2019-11-15 05:08:56,2019-11-04 00:02:03,2019-11-16 22:00:00
Northern Warriors vs Qalandars,Oreo Shot,50.0,35,35,1625.0,2019-11-16 12:00:09,125.0,2019-11-16 02:44:25,2019-11-04 00:02:03,2019-11-16 22:00:00
Northern Warriors vs Qalandars,Boundary Hawl,49.0,60,60,2280.0,2019-11-15 22:00:02,660.0,2019-11-15 05:10:05,2019-11-04 00:02:03,2019-11-16 22:00:00
Northern Warriors vs Qalandars,Over Hawl,27.0,40,40,870.0,2019-11-15 20:00:07,210.0,2019-11-15 05:09:51,2019-11-04 00:02:03,2019-11-16 22:00:00
Afghanistan vs West Indies,Oreo Shot,50.0,35,35,1625.0,2019-11-16 22:00:09,125.0,2019-11-16 02:30:21,2019-11-04 00:02:03,2019-11-17 19:30:00
Afghanistan vs West Indies,Blaster's Choice,19.0,45,45,775.0,2019-11-17 12:00:07,80.0,2019-11-17 04:52:45,2019-11-04 00:02:03,2019-11-17 19:30:00
Afghanistan vs West Indies,Mega Contest,20.0,589,600,9900.0,2019-11-16 00:19:26,1880.0,2019-11-16 00:19:26,2019-11-04 00:02:03,2019-11-17 19:30:00
Afghanistan vs West Indies,Empire Guild,39.0,80,80,2700.0,2019-11-16 20:00:06,420.0,2019-11-16 02:29:25,2019-11-04 00:02:03,2019-11-17 19:30:00
Afghanistan vs West Indies,Grab The Piece,10.0,375,750,2900.0,2019-11-16 00:18:57,850.0,2019-11-16 00:18:57,2019-11-04 00:02:03,2019-11-17 19:30:00
Afghanistan vs West Indies,Surprise Drive!!,17.0,70,70,1005.0,2019-11-16 16:00:39,185.0,2019-11-16 02:28:55,2019-11-04 00:02:03,2019-11-17 19:30:00
Afghanistan vs West Indies,Over Hawl,27.0,40,40,870.0,2019-11-16 18:00:19,210.0,2019-11-16 02:28:39,2019-11-04 00:02:03,2019-11-17 19:30:00
Afghanistan vs West Indies,Limit Guild,50.0,20,20,855.0,2019-11-16 16:00:01,145.0,2019-11-16 02:28:19,2019-11-04 00:02:03,2019-11-17 19:30:00
Afghanistan vs West Indies,Boundary Hawl,49.0,60,60,2280.0,2019-11-16 12:00:04,660.0,2019-11-16 02:28:01,2019-11-04 00:02:03,2019-11-17 19:30:00
Afghanistan vs West Indies,Contest Combat,30.0,100,100,2150.0,2019-11-16 10:00:22,850.0,2019-11-16 02:27:44,2019-11-04 00:02:03,2019-11-17 19:30:00
Afghanistan vs West Indies,Mini Mega,20.0,400,400,6950.0,2019-11-25 18:45:33,1050.0,2019-11-25 18:45:33,2019-11-04 00:02:03,2019-11-27 10:00:00
Afghanistan vs West Indies,Grab The Piece,10.0,319,750,2900.0,2019-11-25 18:45:08,290.0,2019-11-25 18:45:08,2019-11-04 00:02:03,2019-11-27 10:00:00
Afghanistan vs West Indies,Royal Battle,90.0,99,99,8200.0,2019-11-26 10:00:00,710.0,2019-11-26 04:57:40,2019-11-04 00:02:03,2019-11-27 10:00:00
Bangladesh U23 vs India U23,MidOn,40.0,100,100,3920.0,2019-11-15 22:00:06,80.0,2019-11-15 11:31:56,2019-11-14 00:12:17,2019-11-16 09:00:00
Bangladesh U23 vs India U23,Grab The Piece,10.0,292,750,2900.0,2019-11-15 11:04:19,20.0,2019-11-15 11:04:19,2019-11-14 00:12:17,2019-11-16 09:00:00
Bangladesh U23 vs India U23,Boundary Hawl,49.0,60,60,2280.0,2019-11-15 20:01:01,660.0,2019-11-15 11:31:35,2019-11-14 00:12:17,2019-11-16 09:00:00
Bangladesh U23 vs India U23,Empire Guild,39.0,80,80,2700.0,2019-11-15 18:00:03,420.0,2019-11-15 11:31:20,2019-11-14 00:12:17,2019-11-16 09:00:00
Bangladesh U23 vs India U23,Blaster's Choice,19.0,45,45,775.0,2019-11-15 16:00:09,80.0,2019-11-15 11:31:03,2019-11-14 00:12:17,2019-11-16 09:00:00
Bangladesh U23 vs India U23,Mini Mania,41.0,20,20,610.0,2019-11-15 16:00:02,210.0,2019-11-15 11:30:49,2019-11-14 00:12:17,2019-11-16 09:00:00
Bangladesh U23 vs India U23,Limit Guild,50.0,20,20,855.0,2019-11-15 12:00:15,145.0,2019-11-15 11:30:32,2019-11-14 00:12:17,2019-11-16 09:00:00
Bangladesh U23 vs India U23,Extra Cover,32.0,100,100,2915.0,2019-11-15 11:29:15,285.0,2019-11-15 11:29:15,2019-11-14 00:12:17,2019-11-16 09:00:00
Bangladesh U23 vs Nepal U23,Mini Mega,20.0,366,400,6950.0,2019-11-17 00:01:02,370.0,2019-11-17 00:01:02,2019-11-14 00:12:17,2019-11-18 09:00:00
Bangladesh U23 vs Nepal U23,Pie Mania,22.0,66,66,1220.0,2019-11-17 22:00:04,232.0,2019-11-17 03:19:32,2019-11-14 00:12:17,2019-11-18 09:00:00
Bangladesh U23 vs Nepal U23,Grab The Piece,10.0,280,750,2900.0,2019-11-17 00:00:46,-100.0,2019-11-17 00:00:46,2019-11-14 00:12:17,2019-11-18 09:00:00
Bangladesh U23 vs Nepal U23,Rocking Fantasy,12.0,75,75,890.0,2019-11-17 20:00:09,10.0,2019-11-17 03:17:47,2019-11-14 00:12:17,2019-11-18 09:00:00
Bangladesh U23 vs Nepal U23,Limit Guild,50.0,20,20,855.0,2019-11-17 16:00:03,145.0,2019-11-17 03:16:59,2019-11-14 00:12:17,2019-11-18 09:00:00
Bangladesh U23 vs Nepal U23,Blaster's Choice,19.0,45,45,775.0,2019-11-17 12:00:06,80.0,2019-11-17 03:15:57,2019-11-14 00:12:17,2019-11-18 09:00:00
Bangladesh U23 vs Nepal U23,Empire Guild,39.0,80,80,2700.0,2019-11-17 18:00:04,420.0,2019-11-17 03:37:31,2019-11-14 00:12:17,2019-11-18 09:00:00
Bangladesh U23 vs Nepal U23,Mini Mania I,33.0,55,55,1615.0,2019-11-17 12:00:07,200.0,2019-11-17 03:15:36,2019-11-14 00:12:17,2019-11-18 09:00:00
Bangladesh U23 vs Nepal U23,Over Hawl,27.0,40,40,870.0,2019-11-17 10:00:06,210.0,2019-11-17 03:15:06,2019-11-14 00:12:17,2019-11-18 09:00:00
Bangladesh U23 vs Nepal U23,MidOn,40.0,100,100,3920.0,2019-11-17 10:00:09,80.0,2019-11-17 03:14:05,2019-11-14 00:12:17,2019-11-18 09:00:00
Pakistan U23 vs India U23,Oreo Shot,50.0,35,35,1625.0,2019-11-19 20:00:02,125.0,2019-11-19 03:03:10,2019-11-18 18:12:10,2019-11-20 09:00:00
Pakistan U23 vs India U23,Empire Guild,39.0,80,80,2700.0,2019-11-19 18:00:03,420.0,2019-11-19 03:02:51,2019-11-18 18:12:10,2019-11-20 09:00:00
